Date exported;Status;Employee number (salary administration);Branch;Hour Code;Journey date;Journey Distance;Distance Unit of Measure;Mobility type;Travel route;Fuel type
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45637;166;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45637;17;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45636;17;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45636;17;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45635;161;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45635;106;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45635;106;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45631;55;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45631;55;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45630;12;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45630;12;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45625;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45625;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45624;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45624;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45623;166;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45623;17;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45622;161;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45622;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45622;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45621;106;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45621;106;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45609;161;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45609;17;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45608;17;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45608;137;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45608;20;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45607;106;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45607;106;km;Personal Car;Home <> Client;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45604;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45604;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45603;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45603;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45602;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45602;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45601;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;10115634;VANL;VANL - Asiel en Migratie - COA Ter Apel - COA Investment;45601;55;km;Personal Car;Home <> Valcon Office;Diesel
45663;Exported;00000590;VANL;VANL - a.s.r. - Appian Consultants - Hays Self-billing;45645;150;km;Public Transport;Home <> Client;
45663;Exported;00000590;VANL;VANL - a.s.r. - Appian Consultants - Hays Self-billing;45643;130;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45645;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45645;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45644;6;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45644;6;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45642;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45642;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45636;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45636;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45635;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45635;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45629;3;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45629;3;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45628;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000769;VANL;VANL - Gemeente Amsterdam - Vervolg - Re-Organisatie VTH - Circle8 Hourly grouped;45628;5;km;Bicycle or Walking;Home <> Client;
45663;Exported;00000305;VANL;VANL - IKEA - AMS Support FY25 - IKEA Hourly grouped;45646;15;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000305;VANL;VANL - IKEA - AMS Support FY25 - IKEA Hourly grouped;45645;15;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45646;60;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45646;60;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45645;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45645;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45643;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45643;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45638;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45638;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45636;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45636;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45631;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45631;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45629;30;km;Public Transport;Home <> Client;
45663;Exported;00000564;VANL;VANL - Schiphol - ASM SPOC Tilhulpen Fase 2 & ASM Gedeelte - Schiphol Budget;45629;30;km;Public Transport;Home <> Client;
45663;Exported;10115560;VANL;VANL - EBN - Mendix DevOps - EBN Hourly grouped;45646;42;km;Personal Car;Home <> Client;Hybrid
45663;Exported;10115560;VANL;VANL - EBN - Mendix DevOps - EBN Hourly grouped;45646;42;km;Personal Car;Home <> Client;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45646;54;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45646;82;km;Personal Car;Valcon Office <> Client;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45646;124;km;Personal Car;Home <> Client;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45645;92;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45645;40;km;Personal Car;Valcon Office <> Client;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45645;62;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45644;54;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45644;54;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45643;54;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45643;54;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45642;62;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45642;12;km;Personal Car;Valcon Office <> Client;Hybrid
45663;Exported;10115423;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45642;54;km;Personal Car;Home <> Valcon Office;Hybrid
45663;Exported;00000790;VANL;VANL - Belastingdienst - MDM - Seven Stars;45644;5;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000790;VANL;VANL - Belastingdienst - MDM - Seven Stars;45644;5;km;Bicycle or Walking;Home <> Valcon Office;
45663;Exported;00000401;VANL;VANL - TenneT - Account Support - TenneT Investment;45645;41;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000401;VANL;VANL - TenneT - Account Support - TenneT Investment;45645;41;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000034;VANL;VANL - Enza Zaden - T&T BRE Appian - Enza Zaden Hourly grouped;45645;133;km;Personal Car;Home <> Client;Petrol
45663;Exported;00000034;VANL;VANL - Enza Zaden - T&T BRE Appian - Enza Zaden Hourly grouped;45642;172;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45645;54;km;Personal Car;Home <> Valcon Office;Petrol
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45645;111;km;Personal Car;Home <> Client;Petrol
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45645;68;km;Personal Car;Valcon Office <> Client;Petrol
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45642;111;km;Personal Car;Home <> Client;Petrol
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45642;111;km;Personal Car;Home <> Client;Petrol
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45639;76;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000799;VANL;VANL - TenneT - PPL Support Q4 - TenneT Budget;45639;76;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000850;VANL;VANL - IMG - Bemensing Schade Expertise en Herstel - Galan Hourly;45644;180;km;Public Transport;Home <> Client;
45663;Exported;00000850;VANL;VANL - IMG - Bemensing Schade Expertise en Herstel - Galan Hourly;45642;180;km;Public Transport;Home <> Client;
45663;Exported;00000258;VANL;VANL - ProRail - ERTMS Analytics - ProRail Hourly;45644;72;km;Public Transport;Home <> Client;
45663;Exported;00000258;VANL;VANL - ProRail - ERTMS Analytics - ProRail Hourly;45642;73;km;Personal Car;Home <> Valcon Office;
45663;Exported;00000258;VANL;VANL - ProRail - ERTMS Analytics - ProRail Hourly;45645;76;km;Public Transport;Home <> Client;
45663;Exported;00000258;VANL;VANL - ProRail - ERTMS Analytics - ProRail Hourly;45643;76;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45646;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45646;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45643;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45643;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45645;48;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45645;48;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45638;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45638;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45639;7;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45646;95;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45646;95;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45645;120;km;Public Transport;Home <> Client;
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45646;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45645;50;km;Public Transport;Valcon Office <> Client;
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45646;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45645;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45645;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45644;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45644;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45643;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45643;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45642;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45642;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45639;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45639;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45638;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45638;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45637;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45637;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45636;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45636;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45635;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45635;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45632;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45632;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45631;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45645;95;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45643;65;km;Public Transport;Home <> Client;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45643;65;km;Public Transport;Home <> Client;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45642;95;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000949;VANL;VANL - Netbeheer Nederland - Sneller Aan De Slag - Netbeheer Nederland Investment;45642;95;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45631;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45630;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45629;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45629;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45624;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45630;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45629;61;km;Personal Car;Home <> Client;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45629;61;km;Personal Car;Home <> Client;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45628;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000940;VANL;VANL - Valcon Data - AI Operations - Valcon Data Uncharged;45628;49;km;Personal Car;Home <> Valcon Office;Electric
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45624;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45631;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45631;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45622;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45622;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45617;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45617;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45615;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45615;59;km;Public Transport;Home <> Client;
45663;Exported;00000891;VANL;VANL - Hanab - Planbetrouwbaar FttX - Hanab Investment;45643;53;km;Public Transport;Home <> Client;
45663;Exported;00000891;VANL;VANL - Hanab - Planbetrouwbaar FttX - Hanab Investment;45643;53;km;Public Transport;Home <> Client;
45663;Exported;00000891;VANL;VANL - Hanab - Planbetrouwbaar FttX - Hanab Investment;45642;53;km;Public Transport;Home <> Client;
45663;Exported;00000891;VANL;VANL - Hanab - Planbetrouwbaar FttX - Hanab Investment;45642;53;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45625;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45625;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45610;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45610;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45604;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45604;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45602;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45602;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45597;81;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45597;81;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45608;22;km;Public Transport;Valcon Office <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45608;49;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45608;59;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45639;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45639;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45644;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45644;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45643;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45601;59;km;Public Transport;Home <> Client;
45663;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45601;59;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45643;63;km;Public Transport;Home <> Valcon Office;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45642;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45642;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45637;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45637;33;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45635;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45635;74;km;Public Transport;Home <> Client;
45663;Exported;18107061;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45631;63;km;Public Transport;Home <> Valcon Office;
